Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-01-15 19:25:32,"Pull",1h 43min,"Lat Pulldown - Wide Grip (Cable)",4,115.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Lat Pulldown - Wide Grip (Cable)",5,115.0,5,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Lat Pulldown (Machine)",1,105.0,10,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Lat Pulldown (Machine)",2,110.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Lat Pulldown (Machine)",3,115.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Lat Pulldown (Machine)",4,120.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Reverse Fly (Cable)",1,85.0,10,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Reverse Fly (Cable)",2,95.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Reverse Fly (Cable)",3,100.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Reverse Fly (Cable)",4,110.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Barbell)",1,30.0,10,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Barbell)",2,30.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Barbell)",3,35.0,9,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Barbell)",4,20.0,12,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Barbell)",5,20.0,9,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Cable)",1,130.0,10,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Cable)",2,140.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Cable)",3,149.99999999999997,7,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Cable)",4,160.0,8,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Cable)",5,130.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Dumbbell)",1,20.0,10,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Dumbbell)",2,20.0,7,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Bicep Curl (Dumbbell)",3,20.0,7,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Upright Row (Cable)",1,90.0,10,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Upright Row (Cable)",2,100.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Upright Row (Cable)",3,110.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Upright Row (Cable)",4,110.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Upright Row (Cable)",5,120.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Hammer Curl (Dumbbell)",1,20.0,7,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Hammer Curl (Dumbbell)",2,20.0,7,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Hammer Curl (Dumbbell)",3,20.0,8,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Landmine Row",1,50.0,10,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Landmine Row",2,60.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Landmine Row",3,60.0,7,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Landmine Row",4,50.0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Ab Wheel",1,0,10,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Ab Wheel",2,0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Ab Wheel",3,0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Hanging Leg Raise",1,0,10,0,0,"",,
2023-01-15 19:25:32,"Pull",1h 43min,"Hanging Leg Raise",2,0,10,0,0,,,
2023-01-15 19:25:32,"Pull",1h 43min,"Hanging Leg Raise",3,0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Bench Press (Barbell)",1,95.0,10,0,0,"","",
2023-01-17 17:55:54,"Push",20h 40min,"Bench Press (Barbell)",2,105.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Bench Press (Barbell)",3,115.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Bench Press (Barbell)",4,125.0,5,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Bench Press (Barbell)",5,135.0,5,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Shoulder Press (Machine)",1,70.0,10,0,0,"",,
2023-01-17 17:55:54,"Push",20h 40min,"Shoulder Press (Machine)",2,74.99999999999999,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Shoulder Press (Machine)",3,80.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Shoulder Press (Machine)",4,85.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Fly",1,175.0,10,0,0,"",,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Fly",2,190.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Fly",3,205.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Fly",4,220.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Press (Machine)",1,90.0,10,0,0,"",,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Press (Machine)",2,95.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Press (Machine)",3,100.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Press (Machine)",4,105.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Triceps Extension",1,90.0,10,0,0,"",,
2023-01-17 17:55:54,"Push",20h 40min,"Triceps Extension",2,90.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Triceps Extension",3,100.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Triceps Extension",4,110.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Triceps Extension",5,100.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Front Raise (Plate)",1,35.0,10,0,0,"",,
2023-01-17 17:55:54,"Push",20h 40min,"Front Raise (Plate)",2,35.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Front Raise (Plate)",3,25.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Front Raise (Plate)",4,25.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Fly (Band)",1,90.0,10,0,0,"",,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Fly (Band)",2,100.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Fly (Band)",3,110.0,10,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Fly (Band)",4,120.0,7,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Chest Fly (Band)",5,100.0,5,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Shrug (Dumbbell)",1,35.0,15,0,0,"",,
2023-01-17 17:55:54,"Push",20h 40min,"Shrug (Dumbbell)",2,35.0,15,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Shrug (Dumbbell)",3,35.0,15,0,0,,,
2023-01-17 17:55:54,"Push",20h 40min,"Shrug (Dumbbell)",4,35.0,15,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Hack Squat",1,180.0,10,0,0,"","",
2023-01-19 18:27:24,"Legs",4h 32min,"Hack Squat",2,230.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Hack Squat",3,270.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Hack Squat",4,320.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Seated Leg Press (Machine)",1,307.0,10,0,0,"",,
2023-01-19 18:27:24,"Legs",4h 32min,"Seated Leg Press (Machine)",2,347.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Seated Leg Press (Machine)",3,397.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Seated Leg Press (Machine)",4,437.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Lying Leg Curl (Machine)",1,30.0,10,0,0,"",,
2023-01-19 18:27:24,"Legs",4h 32min,"Lying Leg Curl (Machine)",2,35.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Lying Leg Curl (Machine)",3,37.49999999999999,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Lying Leg Curl (Machine)",4,37.49999999999999,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Seated Calf Raise (Machine)",1,115.0,12,0,0,"",,
2023-01-19 18:27:24,"Legs",4h 32min,"Seated Calf Raise (Machine)",2,115.0,12,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Seated Calf Raise (Machine)",3,115.0,12,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Seated Calf Raise (Machine)",4,115.0,12,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Hip Abductor (Machine)",1,100.0,10,0,0,"",,
2023-01-19 18:27:24,"Legs",4h 32min,"Hip Abductor (Machine)",2,115.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Hip Abductor (Machine)",3,130.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Pendulum Squat ",1,180.0,10,0,0,"",,
2023-01-19 18:27:24,"Legs",4h 32min,"Pendulum Squat ",2,230.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Pendulum Squat ",3,270.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Hip Adductor (Machine)",1,115.0,10,0,0,"",,
2023-01-19 18:27:24,"Legs",4h 32min,"Hip Adductor (Machine)",2,130.0,10,0,0,,,
2023-01-19 18:27:24,"Legs",4h 32min,"Hip Adductor (Machine)",3,145.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Seated Row (Machine)",1,110.0,10,0,0,"","",
2023-01-21 21:31:42,"Pull",2h 40min,"Seated Row (Machine)",2,115.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Seated Row (Machine)",3,120.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Seated Row (Machine)",4,125.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Lat Pulldown - Wide Grip (Cable)",1,105.0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Lat Pulldown - Wide Grip (Cable)",2,110.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Lat Pulldown - Wide Grip (Cable)",3,115.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Lat Pulldown - Wide Grip (Cable)",4,120.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Lat Pulldown (Machine)",1,105.0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Lat Pulldown (Machine)",2,110.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Lat Pulldown (Machine)",3,115.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Lat Pulldown (Machine)",4,120.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Reverse Fly (Cable)",1,90.0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Reverse Fly (Cable)",2,95.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Reverse Fly (Cable)",3,100.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Reverse Fly (Cable)",4,110.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Barbell)",2,25.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Barbell)",3,30.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Barbell)",4,35.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Cable)",1,130.0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Cable)",2,140.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Cable)",3,149.99999999999997,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Cable)",4,160.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Dumbbell)",1,15.0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Dumbbell)",2,17.5,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Bicep Curl (Dumbbell)",3,17.5,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Upright Row (Cable)",1,90.0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Upright Row (Cable)",2,100.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Upright Row (Cable)",3,110.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Upright Row (Cable)",4,110.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Landmine Row",1,50.0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Landmine Row",2,50.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Landmine Row",3,50.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Landmine Row",4,74.99999999999999,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Ab Wheel",1,0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Ab Wheel",2,0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Ab Wheel",3,0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Hanging Leg Raise",1,0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Hanging Leg Raise",2,0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Hanging Leg Raise",3,0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Russian Twist",1,30.0,20,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Russian Twist",2,30.0,20,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Russian Twist",3,30.0,20,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Decline Crunch",1,30.0,10,0,0,"",,
2023-01-21 21:31:42,"Pull",2h 40min,"Decline Crunch",2,30.0,10,0,0,,,
2023-01-21 21:31:42,"Pull",2h 40min,"Decline Crunch",3,30.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Bench Press (Barbell)",1,95.0,10,0,0,"","",
2023-01-24 14:41:50,"Push",1h 7min,"Bench Press (Barbell)",2,105.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Bench Press (Barbell)",3,115.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Bench Press (Barbell)",4,115.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Shoulder Press (Machine)",1,74.99999999999999,10,0,0,"",,
2023-01-24 14:41:50,"Push",1h 7min,"Shoulder Press (Machine)",2,77.5,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Shoulder Press (Machine)",3,80.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Shoulder Press (Machine)",4,85.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Fly",1,175.0,10,0,0,"",,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Fly",2,185.00000000000003,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Fly",3,190.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Fly",4,200.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Press (Machine)",1,90.0,10,0,0,"",,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Press (Machine)",2,95.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Press (Machine)",3,100.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Press (Machine)",4,105.0,9,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Triceps Extension",1,90.0,10,0,0,"",,
2023-01-24 14:41:50,"Push",1h 7min,"Triceps Extension",2,90.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Triceps Extension",3,100.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Triceps Extension",4,100.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Front Raise (Plate)",1,25.0,10,0,0,"",,
2023-01-24 14:41:50,"Push",1h 7min,"Front Raise (Plate)",2,25.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Front Raise (Plate)",3,25.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Front Raise (Plate)",4,25.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Fly (Band)",1,100.0,10,0,0,"",,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Fly (Band)",2,110.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Fly (Band)",3,120.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Chest Fly (Band)",4,110.0,10,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Shrug (Dumbbell)",1,35.0,15,0,0,"",,
2023-01-24 14:41:50,"Push",1h 7min,"Shrug (Dumbbell)",2,35.0,15,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Shrug (Dumbbell)",3,35.0,15,0,0,,,
2023-01-24 14:41:50,"Push",1h 7min,"Shrug (Dumbbell)",4,35.0,15,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Hack Squat",1,180.0,10,0,0,"","",
2023-01-26 18:42:52,"Legs",26min,"Hack Squat",2,230.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Hack Squat",3,270.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Hack Squat",4,320.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Seated Leg Press (Machine)",1,307.0,10,0,0,"",,
2023-01-26 18:42:52,"Legs",26min,"Seated Leg Press (Machine)",2,347.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Seated Leg Press (Machine)",3,397.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Seated Leg Press (Machine)",4,437.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Lying Leg Curl (Machine)",1,35.0,10,0,0,"",,
2023-01-26 18:42:52,"Legs",26min,"Lying Leg Curl (Machine)",2,40.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Lying Leg Curl (Machine)",3,40.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Lying Leg Curl (Machine)",4,35.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Seated Calf Raise (Machine)",1,115.0,12,0,0,"",,
2023-01-26 18:42:52,"Legs",26min,"Seated Calf Raise (Machine)",2,115.0,12,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Seated Calf Raise (Machine)",3,115.0,12,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Seated Calf Raise (Machine)",4,115.0,12,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Hip Abductor (Machine)",1,100.0,10,0,0,"",,
2023-01-26 18:42:52,"Legs",26min,"Hip Abductor (Machine)",2,115.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Hip Abductor (Machine)",3,130.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Pendulum Squat ",1,180.0,10,0,0,"",,
2023-01-26 18:42:52,"Legs",26min,"Pendulum Squat ",2,230.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Pendulum Squat ",3,270.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Hip Adductor (Machine)",1,115.0,10,0,0,"",,
2023-01-26 18:42:52,"Legs",26min,"Hip Adductor (Machine)",2,130.0,10,0,0,,,
2023-01-26 18:42:52,"Legs",26min,"Hip Adductor (Machine)",3,145.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Seated Row (Machine)",1,105.0,10,0,0,"","",
2023-01-27 23:09:15,"Pull",1h 28min,"Seated Row (Machine)",2,110.0,7,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Seated Row (Machine)",3,115.0,7,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Seated Row (Machine)",4,120.0,7,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Lat Pulldown - Wide Grip (Cable)",1,100.0,10,0,0,"",,
2023-01-27 23:09:15,"Pull",1h 28min,"Lat Pulldown - Wide Grip (Cable)",2,105.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Lat Pulldown - Wide Grip (Cable)",3,110.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Lat Pulldown - Wide Grip (Cable)",4,115.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Lat Pulldown (Machine)",1,105.0,10,0,0,"",,
2023-01-27 23:09:15,"Pull",1h 28min,"Lat Pulldown (Machine)",2,110.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Lat Pulldown (Machine)",3,115.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Lat Pulldown (Machine)",4,120.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Reverse Fly (Cable)",1,85.0,10,0,0,"",,
2023-01-27 23:09:15,"Pull",1h 28min,"Reverse Fly (Cable)",2,85.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Reverse Fly (Cable)",3,100.0,8,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Reverse Fly (Cable)",4,100.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Bicep Curl (Barbell)",1,20.0,12,0,0,"",,
2023-01-27 23:09:15,"Pull",1h 28min,"Bicep Curl (Barbell)",2,30.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Bicep Curl (Barbell)",3,30.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Bicep Curl (Barbell)",4,35.0,11,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Bicep Curl (Cable)",1,130.0,10,0,0,"",,
2023-01-27 23:09:15,"Pull",1h 28min,"Bicep Curl (Cable)",2,140.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Bicep Curl (Cable)",3,149.99999999999997,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Bicep Curl (Cable)",4,160.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Upright Row (Cable)",1,100.0,10,0,0,"",,
2023-01-27 23:09:15,"Pull",1h 28min,"Upright Row (Cable)",2,110.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Upright Row (Cable)",3,120.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Upright Row (Cable)",4,130.0,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Reverse Curl Cable",1,50.0,10,0,0,"",,
2023-01-27 23:09:15,"Pull",1h 28min,"Reverse Curl Cable",2,74.99999999999999,10,0,0,,,
2023-01-27 23:09:15,"Pull",1h 28min,"Reverse Curl Cable",3,74.99999999999999,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Bench Press (Barbell)",1,95.0,10,0,0,"","",
2023-01-29 16:03:38,"Push",1h 42min,"Bench Press (Barbell)",2,105.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Bench Press (Barbell)",3,115.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Bench Press (Barbell)",4,120.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Shoulder Press (Machine)",1,74.99999999999999,10,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Shoulder Press (Machine)",2,80.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Shoulder Press (Machine)",3,85.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Shoulder Press (Machine)",4,90.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Fly",1,185.00000000000003,10,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Fly",2,190.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Fly",3,205.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Fly",4,215.0,8,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Fly",5,215.0,2,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Press (Machine)",1,90.0,10,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Press (Machine)",2,95.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Press (Machine)",3,100.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Press (Machine)",4,105.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Triceps Extension",1,95.0,10,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Triceps Extension",2,100.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Triceps Extension",3,105.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Triceps Extension",4,110.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Front Raise (Plate)",1,35.0,10,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Front Raise (Plate)",2,35.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Front Raise (Plate)",3,35.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Front Raise (Plate)",4,35.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Fly (Band)",1,100.0,10,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Fly (Band)",2,110.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Fly (Band)",3,110.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Chest Fly (Band)",4,120.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Decline Crunch",1,30.0,10,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Decline Crunch",2,30.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Decline Crunch",3,30.0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Russian Twist",1,30.0,20,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Russian Twist",2,30.0,20,0,0,,,
